,exp,data type,label,time,data
3595,UMSTBG,behavior,whisk,359.5,0.028866136
3596,UMSTBG,behavior,whisk,359.6,0.030346839
3597,UMSTBG,behavior,whisk,359.7,0.02189523
3598,UMSTBG,behavior,whisk,359.8,0.017498078
3599,UMSTBG,behavior,whisk,359.9,0.046403769
3600,UMSTBG,behavior,whisk,360,0.034347534
3601,UMSTBG,behavior,whisk,360.1,0.053960573
3602,UMSTBG,behavior,whisk,360.2,0.093329549
3603,UMSTBG,behavior,whisk,360.3,0.206782475
3604,UMSTBG,behavior,whisk,360.4,0.047612626
3605,UMSTBG,behavior,whisk,360.5,0.05510376
3606,UMSTBG,behavior,whisk,360.6,0.026853422
3607,UMSTBG,behavior,whisk,360.7,0.044772808
3608,UMSTBG,behavior,whisk,360.8,0.051201239
3609,UMSTBG,behavior,whisk,360.9,0.039820328
3610,UMSTBG,behavior,whisk,361,0.022511749
3611,UMSTBG,behavior,whisk,361.1,0.044998497
3612,UMSTBG,behavior,whisk,361.2,0.041999359
3613,UMSTBG,behavior,whisk,361.3,0.054567624
3614,UMSTBG,behavior,whisk,361.4,0.036125287
3615,UMSTBG,behavior,whisk,361.5,0.039195158
3616,UMSTBG,behavior,whisk,361.6,0.058900505
3617,UMSTBG,behavior,whisk,361.7,0.029759629
3618,UMSTBG,behavior,whisk,361.8,0.027684273
3619,UMSTBG,behavior,whisk,361.9,0.044774856
3620,UMSTBG,behavior,whisk,362,0.035856988
3621,UMSTBG,behavior,whisk,362.1,0.033049326
3622,UMSTBG,behavior,whisk,362.2,0.036919117
3623,UMSTBG,behavior,whisk,362.3,0.032588009
3624,UMSTBG,behavior,whisk,362.4,0.04859839
3625,UMSTBG,behavior,whisk,362.5,0.049369793
3626,UMSTBG,behavior,whisk,362.6,0.034178626
3627,UMSTBG,behavior,whisk,362.7,0.032833848
3628,UMSTBG,behavior,whisk,362.8,0.028366758
3629,UMSTBG,behavior,whisk,362.9,0.028499931
3630,UMSTBG,behavior,whisk,363,0.038911577
3631,UMSTBG,behavior,whisk,363.1,0.040428925
3632,UMSTBG,behavior,whisk,363.2,0.041407969
3633,UMSTBG,behavior,whisk,363.3,0.01892207
3634,UMSTBG,behavior,whisk,363.4,0.02052797
3635,UMSTBG,behavior,whisk,363.5,0.013524781
3636,UMSTBG,behavior,whisk,363.6,0.02317542
3637,UMSTBG,behavior,whisk,363.7,0.029829083
3638,UMSTBG,behavior,whisk,363.8,0.022375444
3639,UMSTBG,behavior,whisk,363.9,0.055805046
3640,UMSTBG,behavior,whisk,364,0.066006966
3641,UMSTBG,behavior,whisk,364.1,0.066157721
3642,UMSTBG,behavior,whisk,364.2,0.035595093
3643,UMSTBG,behavior,whisk,364.3,0.023943098
3644,UMSTBG,behavior,whisk,364.4,0.034901094
3645,UMSTBG,behavior,whisk,364.5,0.040649224
3646,UMSTBG,behavior,whisk,364.6,0.055339962
3647,UMSTBG,behavior,whisk,364.7,0.043241616
3648,UMSTBG,behavior,whisk,364.8,0.039247401
3649,UMSTBG,behavior,whisk,364.9,0.015460629
3650,UMSTBG,behavior,whisk,365,0.019987503
3651,UMSTBG,behavior,whisk,365.1,0.013217078
3652,UMSTBG,behavior,whisk,365.2,0.023012316
3653,UMSTBG,behavior,whisk,365.3,0.027536735
3654,UMSTBG,behavior,whisk,365.4,0.015265693
3655,UMSTBG,behavior,whisk,365.5,0.027502844
3656,UMSTBG,behavior,whisk,365.6,0.031689677
3657,UMSTBG,behavior,whisk,365.7,0.018154196
3658,UMSTBG,behavior,whisk,365.8,0.020810591
3659,UMSTBG,behavior,whisk,365.9,0.038007561
3660,UMSTBG,behavior,whisk,366,0.034856189
3661,UMSTBG,behavior,whisk,366.1,0.027620995
3662,UMSTBG,behavior,whisk,366.2,0.024092799
3663,UMSTBG,behavior,whisk,366.3,0.025135024
3664,UMSTBG,behavior,whisk,366.4,0.02169236
3665,UMSTBG,behavior,whisk,366.5,0.019663235
3666,UMSTBG,behavior,whisk,366.6,0.069479667
3667,UMSTBG,behavior,whisk,366.7,0.050404031
3668,UMSTBG,behavior,whisk,366.8,0.038203858
3669,UMSTBG,behavior,whisk,366.9,0.056534182
3670,UMSTBG,behavior,whisk,367,0.032686576
3671,UMSTBG,behavior,whisk,367.1,0.034435041
3672,UMSTBG,behavior,whisk,367.2,0.02528494
3673,UMSTBG,behavior,whisk,367.3,0.120937564
3674,UMSTBG,behavior,whisk,367.4,0.231461719
3675,UMSTBG,behavior,whisk,367.5,0.159970388
3676,UMSTBG,behavior,whisk,367.6,0.056403995
3677,UMSTBG,behavior,whisk,367.7,0.051001877
3678,UMSTBG,behavior,whisk,367.8,0.05630092
3679,UMSTBG,behavior,whisk,367.9,0.082598962
3680,UMSTBG,behavior,whisk,368,0.040793274
3681,UMSTBG,behavior,whisk,368.1,0.057135344
3682,UMSTBG,behavior,whisk,368.2,0.046210084
3683,UMSTBG,behavior,whisk,368.3,0.050377239
3684,UMSTBG,behavior,whisk,368.4,0.045529153
3685,UMSTBG,behavior,whisk,368.5,0.035628047
3686,UMSTBG,behavior,whisk,368.6,0.046610653
3687,UMSTBG,behavior,whisk,368.7,0.035230603
3688,UMSTBG,behavior,whisk,368.8,0.019938951
3689,UMSTBG,behavior,whisk,368.9,0.051606849
3690,UMSTBG,behavior,whisk,369,0.0319109
3691,UMSTBG,behavior,whisk,369.1,0.037142802
3692,UMSTBG,behavior,whisk,369.2,0.026022783
3693,UMSTBG,behavior,whisk,369.3,0.030863373
3694,UMSTBG,behavior,whisk,369.4,0.030557157
3695,UMSTBG,behavior,whisk,369.5,0.046151295
3696,UMSTBG,behavior,whisk,369.6,0.039043989
3697,UMSTBG,behavior,whisk,369.7,0.021014286
3698,UMSTBG,behavior,whisk,369.8,0.035843015
3699,UMSTBG,behavior,whisk,369.9,0.081800453
3700,UMSTBG,behavior,whisk,370,0.036779046
3701,UMSTBG,behavior,whisk,370.1,0.037844155
3702,UMSTBG,behavior,whisk,370.2,0.057042938
3703,UMSTBG,behavior,whisk,370.3,0.041935962
3704,UMSTBG,behavior,whisk,370.4,0.036114033
3705,UMSTBG,behavior,whisk,370.5,0.046690539
3706,UMSTBG,behavior,whisk,370.6,0.043613043
3707,UMSTBG,behavior,whisk,370.7,0.022305479
3708,UMSTBG,behavior,whisk,370.8,0.020124717
3709,UMSTBG,behavior,whisk,370.9,0.039289221
3710,UMSTBG,behavior,whisk,371,0.028046673
3711,UMSTBG,behavior,whisk,371.1,0.019922704
3712,UMSTBG,behavior,whisk,371.2,0.017905688
3713,UMSTBG,behavior,whisk,371.3,0.035045397
3714,UMSTBG,behavior,whisk,371.4,0.028415568
3715,UMSTBG,behavior,whisk,371.5,0.03908385
3716,UMSTBG,behavior,whisk,371.6,0.024964528
3717,UMSTBG,behavior,whisk,371.7,0.018448815
3718,UMSTBG,behavior,whisk,371.8,0.032307107
3719,UMSTBG,behavior,whisk,371.9,0.111334167
3720,UMSTBG,behavior,whisk,372,0.051066622
3721,UMSTBG,behavior,whisk,372.1,0.040917281
3722,UMSTBG,behavior,whisk,372.2,0.039572831
3723,UMSTBG,behavior,whisk,372.3,0.044012707
3724,UMSTBG,behavior,whisk,372.4,0.029276205
3725,UMSTBG,behavior,whisk,372.5,0.023508171
3726,UMSTBG,behavior,whisk,372.6,0.046959084
3727,UMSTBG,behavior,whisk,372.7,0.031018713
3728,UMSTBG,behavior,whisk,372.8,0.037215117
3729,UMSTBG,behavior,whisk,372.9,0.061106492
3730,UMSTBG,behavior,whisk,373,0.038010195
3731,UMSTBG,behavior,whisk,373.1,0.033075538
3732,UMSTBG,behavior,whisk,373.2,0.037211325
3733,UMSTBG,behavior,whisk,373.3,0.032027449
3734,UMSTBG,behavior,whisk,373.4,0.042831358
3735,UMSTBG,behavior,whisk,373.5,0.028800361
3736,UMSTBG,behavior,whisk,373.6,0.032304022
3737,UMSTBG,behavior,whisk,373.7,0.026138879
3738,UMSTBG,behavior,whisk,373.8,0.024002632
3739,UMSTBG,behavior,whisk,373.9,0.056481387
3740,UMSTBG,behavior,whisk,374,0.046241257
3741,UMSTBG,behavior,whisk,374.1,0.039892111
3742,UMSTBG,behavior,whisk,374.2,0.027339555
3743,UMSTBG,behavior,whisk,374.3,0.039257504
3744,UMSTBG,behavior,whisk,374.4,0.034756575
3745,UMSTBG,behavior,whisk,374.5,0.054578096
3746,UMSTBG,behavior,whisk,374.6,0.060075611
3747,UMSTBG,behavior,whisk,374.7,0.041117713
3748,UMSTBG,behavior,whisk,374.8,0.026777411
3749,UMSTBG,behavior,whisk,374.9,0.055566844
3750,UMSTBG,behavior,whisk,375,0.016278578
3751,UMSTBG,behavior,whisk,375.1,0.039818313
3752,UMSTBG,behavior,whisk,375.2,0.055419754
3753,UMSTBG,behavior,whisk,375.3,0.036476795
3754,UMSTBG,behavior,whisk,375.4,0.034475375
3755,UMSTBG,behavior,whisk,375.5,0.029550001
3756,UMSTBG,behavior,whisk,375.6,0.036430608
3757,UMSTBG,behavior,whisk,375.7,0.028744573
3758,UMSTBG,behavior,whisk,375.8,0.026043847
3759,UMSTBG,behavior,whisk,375.9,0.064058505
3760,UMSTBG,behavior,whisk,376,0.05410381
3761,UMSTBG,behavior,whisk,376.1,0.043303821
3762,UMSTBG,behavior,whisk,376.2,0.031089177
3763,UMSTBG,behavior,whisk,376.3,0.029169217
3764,UMSTBG,behavior,whisk,376.4,0.032466069
3765,UMSTBG,behavior,whisk,376.5,0.021918209
3766,UMSTBG,behavior,whisk,376.6,0.012577165
3767,UMSTBG,behavior,whisk,376.7,0.027422711
3768,UMSTBG,behavior,whisk,376.8,0.040263951
3769,UMSTBG,behavior,whisk,376.9,0.048364222
3770,UMSTBG,behavior,whisk,377,0.03721245
3771,UMSTBG,behavior,whisk,377.1,0.122205913
3772,UMSTBG,behavior,whisk,377.2,0.191300437
3773,UMSTBG,behavior,whisk,377.3,0.139727786
3774,UMSTBG,behavior,whisk,377.4,0.071154296
3775,UMSTBG,behavior,whisk,377.5,0.044319693
3776,UMSTBG,behavior,whisk,377.6,0.05140369
3777,UMSTBG,behavior,whisk,377.7,0.032685913
3778,UMSTBG,behavior,whisk,377.8,0.030489674
3779,UMSTBG,behavior,whisk,377.9,0.06396132
3780,UMSTBG,behavior,whisk,378,0.060109764
3781,UMSTBG,behavior,whisk,378.1,0.050334964
3782,UMSTBG,behavior,whisk,378.2,0.032343779
3783,UMSTBG,behavior,whisk,378.3,0.052470785
3784,UMSTBG,behavior,whisk,378.4,0.06839329
3785,UMSTBG,behavior,whisk,378.5,0.039742012
3786,UMSTBG,behavior,whisk,378.6,0.029946834
3787,UMSTBG,behavior,whisk,378.7,0.036130235
3788,UMSTBG,behavior,whisk,378.8,0.025923647
3789,UMSTBG,behavior,whisk,378.9,0.043252826
3790,UMSTBG,behavior,whisk,379,0.037490856
3791,UMSTBG,behavior,whisk,379.1,0.035666149
3792,UMSTBG,behavior,whisk,379.2,0.026010826
3793,UMSTBG,behavior,whisk,379.3,0.025597611
3794,UMSTBG,behavior,whisk,379.4,0.014114787
3795,UMSTBG,behavior,whisk,379.5,0.021545298
3796,UMSTBG,behavior,whisk,379.6,0.024485299
3797,UMSTBG,behavior,whisk,379.7,0.025958024
3798,UMSTBG,behavior,whisk,379.8,0.037314657
3799,UMSTBG,behavior,whisk,379.9,0.044759151
3800,UMSTBG,behavior,whisk,380,0.038986225
3801,UMSTBG,behavior,whisk,380.1,0.0436606
3802,UMSTBG,behavior,whisk,380.2,0.025087474
3803,UMSTBG,behavior,whisk,380.3,0.019526048
3804,UMSTBG,behavior,whisk,380.4,0.038718
3805,UMSTBG,behavior,whisk,380.5,0.039591219
3806,UMSTBG,behavior,whisk,380.6,0.037857357
3807,UMSTBG,behavior,whisk,380.7,0.02842064
3808,UMSTBG,behavior,whisk,380.8,0.029036179
3809,UMSTBG,behavior,whisk,380.9,0.017920475
3810,UMSTBG,behavior,whisk,381,0.025127912
3811,UMSTBG,behavior,whisk,381.1,0.021653356
3812,UMSTBG,behavior,whisk,381.2,0.031489156
3813,UMSTBG,behavior,whisk,381.3,0.031580728
3814,UMSTBG,behavior,whisk,381.4,0.027523598
3815,UMSTBG,behavior,whisk,381.5,0.040354576
3816,UMSTBG,behavior,whisk,381.6,0.047494393
3817,UMSTBG,behavior,whisk,381.7,0.350952148
3818,UMSTBG,behavior,whisk,381.8,0.273907989
3819,UMSTBG,behavior,whisk,381.9,0.078187361
3820,UMSTBG,behavior,whisk,382,0.586213172
3821,UMSTBG,behavior,whisk,382.1,0.399373144
3822,UMSTBG,behavior,whisk,382.2,0.089353003
3823,UMSTBG,behavior,whisk,382.3,0.191546246
3824,UMSTBG,behavior,whisk,382.4,0.120179512
3825,UMSTBG,behavior,whisk,382.5,0.474286228
3826,UMSTBG,behavior,whisk,382.6,0.847815037
3827,UMSTBG,behavior,whisk,382.7,0.848364174
3828,UMSTBG,behavior,whisk,382.8,0.883939445
3829,UMSTBG,behavior,whisk,382.9,0.746263206
3830,UMSTBG,behavior,whisk,383,0.385469824
3831,UMSTBG,behavior,whisk,383.1,0.426804692
3832,UMSTBG,behavior,whisk,383.2,0.554109335
3833,UMSTBG,behavior,whisk,383.3,0.586022973
3834,UMSTBG,behavior,whisk,383.4,0.369588465
3835,UMSTBG,behavior,whisk,383.5,0.270918012
3836,UMSTBG,behavior,whisk,383.6,0.266244203
3837,UMSTBG,behavior,whisk,383.7,0.310286731
3838,UMSTBG,behavior,whisk,383.8,0.537305355
3839,UMSTBG,behavior,whisk,383.9,0.593859971
3840,UMSTBG,behavior,whisk,384,0.577882707
3841,UMSTBG,behavior,whisk,384.1,0.54520756
3842,UMSTBG,behavior,whisk,384.2,0.487133533
3843,UMSTBG,behavior,whisk,384.3,1.293606758
3844,UMSTBG,behavior,whisk,384.4,1.522635937
3845,UMSTBG,behavior,whisk,384.5,1.450327516
3846,UMSTBG,behavior,whisk,384.6,1.221678853
3847,UMSTBG,behavior,whisk,384.7,0.696836412
3848,UMSTBG,behavior,whisk,384.8,1.199409008
3849,UMSTBG,behavior,whisk,384.9,0.768122673
3850,UMSTBG,behavior,whisk,385,0.527519047
3851,UMSTBG,behavior,whisk,385.1,0.33128351
3852,UMSTBG,behavior,whisk,385.2,0.32953617
3853,UMSTBG,behavior,whisk,385.3,0.39049232
3854,UMSTBG,behavior,whisk,385.4,0.578240573
3855,UMSTBG,behavior,whisk,385.5,0.670620382
3856,UMSTBG,behavior,whisk,385.6,0.435570449
3857,UMSTBG,behavior,whisk,385.7,1.327914119
3858,UMSTBG,behavior,whisk,385.8,1.611583829
3859,UMSTBG,behavior,whisk,385.9,1.570590973
3860,UMSTBG,behavior,whisk,386,1.465697289
3861,UMSTBG,behavior,whisk,386.1,0.632227004
3862,UMSTBG,behavior,whisk,386.2,1.579524994
3863,UMSTBG,behavior,whisk,386.3,0.979164422
3864,UMSTBG,behavior,whisk,386.4,1.423002839
3865,UMSTBG,behavior,whisk,386.5,0.587008417
3866,UMSTBG,behavior,whisk,386.6,0.680445433
3867,UMSTBG,behavior,whisk,386.7,0.40921399
3868,UMSTBG,behavior,whisk,386.8,1.097254634
3869,UMSTBG,behavior,whisk,386.9,0.523698032
3870,UMSTBG,behavior,whisk,387,1.410918832
3871,UMSTBG,behavior,whisk,387.1,1.370862961
3872,UMSTBG,behavior,whisk,387.2,0.763142884
3873,UMSTBG,behavior,whisk,387.3,2.122876167
3874,UMSTBG,behavior,whisk,387.4,1.711627364
3875,UMSTBG,behavior,whisk,387.5,0.532185316
3876,UMSTBG,behavior,whisk,387.6,0.479519457
3877,UMSTBG,behavior,whisk,387.7,1.55019629
3878,UMSTBG,behavior,whisk,387.8,1.445989728
3879,UMSTBG,behavior,whisk,387.9,0.915700615
3880,UMSTBG,behavior,whisk,388,1.096183538
3881,UMSTBG,behavior,whisk,388.1,1.111050367
3882,UMSTBG,behavior,whisk,388.2,1.437455535
3883,UMSTBG,behavior,whisk,388.3,1.618785501
3884,UMSTBG,behavior,whisk,388.4,1.229155421
3885,UMSTBG,behavior,whisk,388.5,0.743445456
3886,UMSTBG,behavior,whisk,388.6,0.355911732
3887,UMSTBG,behavior,whisk,388.7,0.810494125
3888,UMSTBG,behavior,whisk,388.8,0.877040684
3889,UMSTBG,behavior,whisk,388.9,0.99890691
3890,UMSTBG,behavior,whisk,389,0.564640999
3891,UMSTBG,behavior,whisk,389.1,0.808647692
3892,UMSTBG,behavior,whisk,389.2,1.328834653
3893,UMSTBG,behavior,whisk,389.3,1.595816255
3894,UMSTBG,behavior,whisk,389.4,0.960324764
3895,UMSTBG,behavior,whisk,389.5,1.537212729
3896,UMSTBG,behavior,whisk,389.6,0.792712152
3897,UMSTBG,behavior,whisk,389.7,1.573284507
3898,UMSTBG,behavior,whisk,389.8,0.934359789
3899,UMSTBG,behavior,whisk,389.9,1.30299139
3900,UMSTBG,behavior,whisk,390,1.451400876
3901,UMSTBG,behavior,whisk,390.1,1.467408657
3902,UMSTBG,behavior,whisk,390.2,0.854276955
3903,UMSTBG,behavior,whisk,390.3,1.651877403
3904,UMSTBG,behavior,whisk,390.4,1.024080276
3905,UMSTBG,behavior,whisk,390.5,0.948371828
3906,UMSTBG,behavior,whisk,390.6,1.585127711
3907,UMSTBG,behavior,whisk,390.7,0.784414828
3908,UMSTBG,behavior,whisk,390.8,0.668433428
3909,UMSTBG,behavior,whisk,390.9,1.114281058
3910,UMSTBG,behavior,whisk,391,0.70951891
3911,UMSTBG,behavior,whisk,391.1,1.225740314
3912,UMSTBG,behavior,whisk,391.2,1.173687816
3913,UMSTBG,behavior,whisk,391.3,1.536564708
3914,UMSTBG,behavior,whisk,391.4,1.850854397
3915,UMSTBG,behavior,whisk,391.5,1.505953193
3916,UMSTBG,behavior,whisk,391.6,1.007696152
3917,UMSTBG,behavior,whisk,391.7,0.86272186
3918,UMSTBG,behavior,whisk,391.8,1.000012755
3919,UMSTBG,behavior,whisk,391.9,1.129263759
3920,UMSTBG,behavior,whisk,392,1.076780677
3921,UMSTBG,behavior,whisk,392.1,1.226341963
3922,UMSTBG,behavior,whisk,392.2,1.626906872
3923,UMSTBG,behavior,whisk,392.3,1.541474462
3924,UMSTBG,behavior,whisk,392.4,2.037122488
3925,UMSTBG,behavior,whisk,392.5,0.745474398
3926,UMSTBG,behavior,whisk,392.6,1.406089902
3927,UMSTBG,behavior,whisk,392.7,1.466672301
3928,UMSTBG,behavior,whisk,392.8,2.040596008
3929,UMSTBG,behavior,whisk,392.9,1.187544942
3930,UMSTBG,behavior,whisk,393,0.949715138
3931,UMSTBG,behavior,whisk,393.1,1.87072289
3932,UMSTBG,behavior,whisk,393.2,1.107042193
3933,UMSTBG,behavior,whisk,393.3,0.691235483
3934,UMSTBG,behavior,whisk,393.4,0.586142838
3935,UMSTBG,behavior,whisk,393.5,0.488246054
3936,UMSTBG,behavior,whisk,393.6,0.960711479
3937,UMSTBG,behavior,whisk,393.7,0.803025901
3938,UMSTBG,behavior,whisk,393.8,0.515751302
3939,UMSTBG,behavior,whisk,393.9,0.206074596
3940,UMSTBG,behavior,whisk,394,0.181824818
3941,UMSTBG,behavior,whisk,394.1,0.133965984
3942,UMSTBG,behavior,whisk,394.2,0.271813452
3943,UMSTBG,behavior,whisk,394.3,0.481155306
3944,UMSTBG,behavior,whisk,394.4,0.322666019
3945,UMSTBG,behavior,whisk,394.5,0.150859296
3946,UMSTBG,behavior,whisk,394.6,0.120432846
3947,UMSTBG,behavior,whisk,394.7,0.103033222
3948,UMSTBG,behavior,whisk,394.8,0.070008755
3949,UMSTBG,behavior,whisk,394.9,0.048143089
3950,UMSTBG,behavior,whisk,395,0.078052111
3951,UMSTBG,behavior,whisk,395.1,0.082666874
3952,UMSTBG,behavior,whisk,395.2,0.118286349
3953,UMSTBG,behavior,whisk,395.3,0.104178138
3954,UMSTBG,behavior,whisk,395.4,0.258919478
3955,UMSTBG,behavior,whisk,395.5,0.756027401
3956,UMSTBG,behavior,whisk,395.6,0.364734203
3957,UMSTBG,behavior,whisk,395.7,0.851080418
3958,UMSTBG,behavior,whisk,395.8,0.819048405
3959,UMSTBG,behavior,whisk,395.9,0.850911439
3960,UMSTBG,behavior,whisk,396,1.313181281
3961,UMSTBG,behavior,whisk,396.1,1.512564063
3962,UMSTBG,behavior,whisk,396.2,1.122326374
3963,UMSTBG,behavior,whisk,396.3,1.892250896
3964,UMSTBG,behavior,whisk,396.4,1.1487602
3965,UMSTBG,behavior,whisk,396.5,0.465289831
3966,UMSTBG,behavior,whisk,396.6,0.692049682
3967,UMSTBG,behavior,whisk,396.7,0.577700079
3968,UMSTBG,behavior,whisk,396.8,1.015877366
3969,UMSTBG,behavior,whisk,396.9,1.191221356
3970,UMSTBG,behavior,whisk,397,1.153687358
3971,UMSTBG,behavior,whisk,397.1,0.851869106
3972,UMSTBG,behavior,whisk,397.2,1.407968521
3973,UMSTBG,behavior,whisk,397.3,1.1374439
3974,UMSTBG,behavior,whisk,397.4,1.430506706
3975,UMSTBG,behavior,whisk,397.5,1.572363257
3976,UMSTBG,behavior,whisk,397.6,1.364747643
3977,UMSTBG,behavior,whisk,397.7,1.417521477
3978,UMSTBG,behavior,whisk,397.8,2.1161654
3979,UMSTBG,behavior,whisk,397.9,1.815348744
3980,UMSTBG,behavior,whisk,398,1.68493557
3981,UMSTBG,behavior,whisk,398.1,2.55466938
3982,UMSTBG,behavior,whisk,398.2,1.230555892
3983,UMSTBG,behavior,whisk,398.3,2.714643478
3984,UMSTBG,behavior,whisk,398.4,1.369507194
3985,UMSTBG,behavior,whisk,398.5,2.027899981
3986,UMSTBG,behavior,whisk,398.6,1.297044635
3987,UMSTBG,behavior,whisk,398.7,0.990449727
3988,UMSTBG,behavior,whisk,398.8,1.650650501
3989,UMSTBG,behavior,whisk,398.9,2.050759077
3990,UMSTBG,behavior,whisk,399,1.082038283
3991,UMSTBG,behavior,whisk,399.1,1.154956222
3992,UMSTBG,behavior,whisk,399.2,1.938467622
3993,UMSTBG,behavior,whisk,399.3,1.927200675
3994,UMSTBG,behavior,whisk,399.4,1.236725926
3995,UMSTBG,behavior,whisk,399.5,0.966772974
3996,UMSTBG,behavior,whisk,399.6,1.750133634
3997,UMSTBG,behavior,whisk,399.7,0.76372987
3998,UMSTBG,behavior,whisk,399.8,1.558921695
3999,UMSTBG,behavior,whisk,399.9,1.821619034
4000,UMSTBG,behavior,whisk,400,1.146010876
4001,UMSTBG,behavior,whisk,400.1,1.344707847
4002,UMSTBG,behavior,whisk,400.2,0.728057146
4003,UMSTBG,behavior,whisk,400.3,1.616837025
4004,UMSTBG,behavior,whisk,400.4,1.746803403
4005,UMSTBG,behavior,whisk,400.5,1.692672372
4006,UMSTBG,behavior,whisk,400.6,1.653980374
4007,UMSTBG,behavior,whisk,400.7,2.303544998
4008,UMSTBG,behavior,whisk,400.8,1.663101196
4009,UMSTBG,behavior,whisk,400.9,0.96667701
4010,UMSTBG,behavior,whisk,401,1.262332916
4011,UMSTBG,behavior,whisk,401.1,1.409294128
4012,UMSTBG,behavior,whisk,401.2,1.176828265
4013,UMSTBG,behavior,whisk,401.3,0.916906834
4014,UMSTBG,behavior,whisk,401.4,0.247625947
4015,UMSTBG,behavior,whisk,401.5,0.14143987
4016,UMSTBG,behavior,whisk,401.6,0.137831643
4017,UMSTBG,behavior,whisk,401.7,0.106683224
4018,UMSTBG,behavior,whisk,401.8,0.107864939
4019,UMSTBG,behavior,whisk,401.9,0.09332148
4020,UMSTBG,behavior,whisk,402,0.070258893
4021,UMSTBG,behavior,whisk,402.1,0.091135629
4022,UMSTBG,behavior,whisk,402.2,0.043045733
4023,UMSTBG,behavior,whisk,402.3,0.048606563
4024,UMSTBG,behavior,whisk,402.4,0.07568007
4025,UMSTBG,behavior,whisk,402.5,0.06361302
4026,UMSTBG,behavior,whisk,402.6,0.066905953
4027,UMSTBG,behavior,whisk,402.7,0.046337232
4028,UMSTBG,behavior,whisk,402.8,0.052377477
4029,UMSTBG,behavior,whisk,402.9,0.060959727
4030,UMSTBG,behavior,whisk,403,0.048384521
4031,UMSTBG,behavior,whisk,403.1,0.03266833
4032,UMSTBG,behavior,whisk,403.2,0.047063828
4033,UMSTBG,behavior,whisk,403.3,0.05775401
4034,UMSTBG,behavior,whisk,403.4,0.046367895
4035,UMSTBG,behavior,whisk,403.5,0.042318255
4036,UMSTBG,behavior,whisk,403.6,0.05022886
4037,UMSTBG,behavior,whisk,403.7,0.04987051
4038,UMSTBG,behavior,whisk,403.8,0.040423017
4039,UMSTBG,behavior,whisk,403.9,0.06624081
4040,UMSTBG,behavior,whisk,404,0.060887624
4041,UMSTBG,behavior,whisk,404.1,0.074927688
4042,UMSTBG,behavior,whisk,404.2,0.034867179
4043,UMSTBG,behavior,whisk,404.3,0.039017793
4044,UMSTBG,behavior,whisk,404.4,0.043250207
4045,UMSTBG,behavior,whisk,404.5,0.034103531
4046,UMSTBG,behavior,whisk,404.6,0.025782781
4047,UMSTBG,behavior,whisk,404.7,0.028528854
4048,UMSTBG,behavior,whisk,404.8,0.05031091
4049,UMSTBG,behavior,whisk,404.9,0.063965499
4050,UMSTBG,behavior,whisk,405,0.041384384
4051,UMSTBG,behavior,whisk,405.1,0.031200437
4052,UMSTBG,behavior,whisk,405.2,0.052316587
4053,UMSTBG,behavior,whisk,405.3,0.03637065
4054,UMSTBG,behavior,whisk,405.4,0.041834015
4055,UMSTBG,behavior,whisk,405.5,0.033331603
4056,UMSTBG,behavior,whisk,405.6,0.046330187
4057,UMSTBG,behavior,whisk,405.7,0.033674549
4058,UMSTBG,behavior,whisk,405.8,0.035321996
4059,UMSTBG,behavior,whisk,405.9,0.073416397
4060,UMSTBG,behavior,whisk,406,0.049640056
4061,UMSTBG,behavior,whisk,406.1,0.037290208
4062,UMSTBG,behavior,whisk,406.2,0.027554909
4063,UMSTBG,behavior,whisk,406.3,0.024152553
4064,UMSTBG,behavior,whisk,406.4,0.04681151
4065,UMSTBG,behavior,whisk,406.5,0.060519952
4066,UMSTBG,behavior,whisk,406.6,0.041783463
4067,UMSTBG,behavior,whisk,406.7,0.026250614
4068,UMSTBG,behavior,whisk,406.8,0.050137013
4069,UMSTBG,behavior,whisk,406.9,0.045408953
4070,UMSTBG,behavior,whisk,407,0.035892971
4071,UMSTBG,behavior,whisk,407.1,0.039876617
4072,UMSTBG,behavior,whisk,407.2,0.034438502
4073,UMSTBG,behavior,whisk,407.3,0.039794743
4074,UMSTBG,behavior,whisk,407.4,0.03500459
4075,UMSTBG,behavior,whisk,407.5,0.021798873
4076,UMSTBG,behavior,whisk,407.6,0.033645853
4077,UMSTBG,behavior,whisk,407.7,0.050467033
4078,UMSTBG,behavior,whisk,407.8,0.057315473
4079,UMSTBG,behavior,whisk,407.9,0.049589153
4080,UMSTBG,behavior,whisk,408,0.038386032
4081,UMSTBG,behavior,whisk,408.1,0.04697701
4082,UMSTBG,behavior,whisk,408.2,0.059835035
4083,UMSTBG,behavior,whisk,408.3,0.054093014
4084,UMSTBG,behavior,whisk,408.4,0.059417073
4085,UMSTBG,behavior,whisk,408.5,0.034276657
4086,UMSTBG,behavior,whisk,408.6,0.042225298
4087,UMSTBG,behavior,whisk,408.7,0.025393426
4088,UMSTBG,behavior,whisk,408.8,0.047844429
4089,UMSTBG,behavior,whisk,408.9,0.052859593
4090,UMSTBG,behavior,whisk,409,0.040772319
4091,UMSTBG,behavior,whisk,409.1,0.047364403
4092,UMSTBG,behavior,whisk,409.2,0.063181959
4093,UMSTBG,behavior,whisk,409.3,0.061890144
4094,UMSTBG,behavior,whisk,409.4,0.04565841
4095,UMSTBG,behavior,whisk,409.5,0.039675411
4096,UMSTBG,behavior,whisk,409.6,0.045188185
4097,UMSTBG,behavior,whisk,409.7,0.032113492
